class	channel	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255
healthy	hue	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3388364121189214e-292	2.84392462309351e-257	1.351051175940714e-224	3.57977966106907e-194	5.290193659692803e-166	4.3603125729079345e-140	2.0044464288357538e-116	5.1392774272901076e-95	7.349206473895406e-76	5.861511394979936e-59	2.607411377950759e-44	6.469046562429882e-32	8.951622845910806e-22	6.908664024304635e-14	2.9738615086330225e-08	7.150257532763108e-05	0.0012132685097380998	0.004112776627927659	0.008473538269600012	0.0042871267574459875	0.02169270515198565	0.08791640018158739	0.20325059869504983	0.18629019599537858	0.14891557557949192	0.10775932666005622	0.11635129046140612	0.07998613323260256	0.038350583423611334	0.016504644772557215	0.008403466386199928	0.005092115917304949	0.0051228927818026	0.0007395063714325954	2.8706898787195507e-05	1.1895691982960795e-08	2.763465928399625e-14	3.5806491406673045e-22	2.5876186249812387e-32	1.0429645511802198e-44	2.3446045579925082e-59	2.939682589558163e-76	2.055710970915751e-95	8.017785715345748e-117	1.7441250291631738e-140	2.11607746387664e-166	1.4319118644281978e-194	5.404204703762856e-225	1.1375698492371456e-257	1.3355345648478723e-292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
background	hue	0.1284376952332613	0.1196065195738543	0.0965921651489032	0.06764779539100589	0.04108564346170728	0.021639700069028867	0.009884098841822881	0.003915142926539766	0.001344877912630115	0.00040062938444478536	0.0001034969227281992	2.3186584194720483e-05	4.504751747726757e-06	7.589854775511642e-07	1.1096724072272476e-07	1.4706536356869731e-08	6.71403481054998e-09	3.5531265383230055e-08	2.1002741625140656e-07	1.0809841950453386e-06	4.825188472957363e-06	1.8678390718462694e-05	6.270475429269866e-05	0.00018256190481776314	0.00046099519882767564	0.0010097643794749066	0.0019191743812330513	0.0031671803808703955	0.00454507088082534	0.0056902852112529784	0.006259155652928419	0.006138667506648852	0.005521754593537179	0.004768284033927823	0.004168599483228051	0.003814097315938147	0.003665395230860136	0.003716489140363673	0.004074115826573045	0.004865666290151944	0.006055639675499501	0.00734391139333675	0.008264708704097444	0.008444383217493745	0.007837582121742893	0.0067650170266970846	0.005721237875184826	0.005083450018865584	0.004909721906851009	0.004945815268198023	0.004822659918838474	0.0043032849503642934	0.003410852464100091	0.002369105674669779	0.0014335370804346866	0.0007537617996238751	0.00034401614841580227	0.0001362163419506106	4.678304493529511e-05	1.3935164404899889e-05	3.5998073093473186e-06	8.064550011051053e-07	1.5667874116405184e-07	2.639774393636657e-08	3.856996734259127e-09	4.887164156220084e-10	5.370188424280301e-11	5.117371410851427e-12	4.22891649546044e-13	3.030651561357971e-14	1.883508647306683e-15	1.0151353105408405e-16	4.7446584286964914e-18	1.9231389823488323e-19	6.759912727463538e-21	2.0606119120915917e-22	5.447233874826817e-24	1.2487644783754716e-25	2.482617142458114e-27	4.280196049954454e-29	6.399444435555163e-31	8.297467918826591e-33	9.329826981405643e-35	9.097588660157472e-37	7.693141173323038e-39	5.641645667112399e-41	3.58783621132069e-43	1.978718937210581e-45	9.463685739036129e-48	3.925194746761975e-50	1.4118443049336788e-52	4.403896486853072e-55	1.1912751900308137e-57	2.794549395586617e-60	5.685074791374201e-63	1.0029638345205547e-65	1.534472333917728e-68	2.035905195642693e-71	2.342506137399669e-74	2.3373762281308404e-77	2.0225590354573246e-80	1.5177438774078687e-83	9.876895776259248e-87	5.574002396016929e-90	2.7279633404920547e-93	1.1578028311247922e-96	4.2614302386717013e-100	1.3601940100679452e-103	3.76505245671545e-107	9.037866114466331e-111	1.881418777609537e-114	3.396485333757379e-118	5.317392414558587e-122	7.219254935418591e-126	8.499839866251808e-130	8.678682648928071e-134	7.684605382908851e-138	5.9008426235681355e-142	3.9294447990537553e-146	2.2692014422615237e-150	1.1364219364108578e-154	4.935496683670449e-159	1.858860586627717e-163	6.071380795966081e-168	1.7197005283488268e-172	4.224184468878654e-177	8.998241086534243e-182	1.662252799210801e-186	2.6629390096354002e-191	3.699559914772964e-196	4.457215265454221e-201	4.6569529695211497e-206	4.2195369417595685e-211	3.315525966447507e-216	2.259252504160926e-221	1.3350631529360846e-226	6.841692420499385e-232	3.040534815459809e-237	1.1718205613325606e-242	3.916489316391378e-248	1.1351610393025297e-253	2.8532689243251613e-259	6.219459362568209e-265	1.175674940464213e-270	1.9272878642604616e-276	2.739874124338974e-282	3.377842017475719e-288	3.61137639546081e-294	3.3483502090474487e-300	2.6922395133895615e-306	1.877246102977e-312	1.134814e-318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lesion	hue	7.923158574868831e-18	8.189465325100676e-14	1.5771943397542149e-10	5.668127081721415e-08	3.831874903581802e-06	5.084946166111432e-05	0.00016349475630849695	0.00026198387579196117	0.0004747213062917949	0.0013107726508915568	0.003176503422070347	0.0047394813843237415	0.007229477382460527	0.012221006634669487	0.018442292658950536	0.029455704708579195	0.038093464469038704	0.04452229820455806	0.05148462874383868	0.05627141102893898	0.06866097586369173	0.09743272479256702	0.1246959919359244	0.12108871129892583	0.08558479153918896	0.057531762018257306	0.047775266677378685	0.036651761168265545	0.02736692208669661	0.021536155333398487	0.019404396139720573	0.014402689711154572	0.006297414013439199	0.002250768738577563	0.0010971567729444584	0.00031293891731021164	2.310508946132109e-05	3.4040330987511796e-07	9.46480416936081e-10	4.913837662516024e-13	4.7539237026883686e-17	8.567296508816044e-22	2.875844424190016e-27	1.7980897077584956e-33	2.0940191619700087e-40	4.5422714255195095e-48	1.8352220165091765e-56	1.3811066944203683e-65	1.9359268353063718e-75	5.0544480732193416e-86	2.457998582192066e-97	2.22644825695802e-109	3.7563553925325566e-122	1.1804397684370526e-135	6.909459563209694e-150	7.5329904420504925e-165	1.5297266855749703e-180	5.78606567690596e-197	4.076392225686892e-214	5.349234783414878e-232	1.3074661227299204e-250	5.9524028964450645e-270	5.047511108969981e-290	7.9723312837047e-311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
healthy	saturation	4.129515424390219e-219	5.098440576986964e-215	5.747039496696324e-211	5.9145210287737246e-207	5.557296744848192e-203	4.76734121749467e-199	3.733856006986396e-195	2.669977571436593e-191	1.7431165384671005e-187	1.0389964042646284e-183	5.654191706033772e-180	2.8092858716139775e-176	1.2743547007546062e-172	5.277810212201411e-169	1.9956590339413676e-165	6.889506721806362e-162	2.1714969191514336e-158	6.2488443932440975e-155	1.641760170093083e-151	3.9381236911112784e-148	8.624595855141238e-145	1.7244796002614618e-141	3.148092130603403e-138	5.246951422469494e-135	7.984304279215987e-132	1.1092712292493625e-128	1.4070491862459738e-125	1.6294908247759834e-122	1.722923291667763e-119	1.6632274602218417e-116	1.4659169314494562e-113	1.1796127138148178e-110	8.666471079105611e-108	5.8132411007666995e-105	3.560147970868422e-102	1.9906364533743365e-99	1.0162267377943994e-96	4.7365777298035675e-94	2.0156484717901364e-91	7.831442180838182e-89	2.778090267683512e-86	8.997658866321563e-84	2.6606776091253724e-81	7.183492504163346e-79	1.7707648462404506e-76	3.985376210697894e-74	8.18959442770382e-72	1.536532331695611e-69	2.6321401420834403e-67	4.116861411111053e-65	5.879163672399968e-63	7.665831464241444e-61	9.126410145393462e-59	9.92065961060431e-57	9.846550482920255e-55	8.923477711293346e-53	7.384047410918923e-51	5.579166829718976e-49	3.849137646789132e-47	2.424833602142558e-45	1.3948598929060558e-43	7.326823656496254e-42	3.5143454803076694e-40	1.5393045761526873e-38	6.156937754614935e-37	2.248923778053552e-35	7.501795996975009e-34	2.2853267384395894e-32	6.358245129365763e-31	1.6156492334484695e-29	3.749681787429385e-28	7.948733126987077e-27	1.5391411502473175e-25	2.7224466298089274e-24	4.399130730359445e-23	6.494269094127233e-22	8.759564889486525e-21	1.0795942932393129e-19	1.2159225028518755e-18	1.251598546006758e-17	1.177579744541388e-16	1.0128390119709383e-15	7.964916083716758e-15	5.727783260362943e-14	3.767379711203748e-13	2.2669007915385478e-12	1.2481590292458364e-11	6.290251528639979e-11	2.902398203081659e-10	1.226542288977205e-09	4.749058800376707e-09	1.6854446303725487e-08	5.485395257074288e-08	1.6380149672723395e-07	4.4905959380534715e-07	1.1309963022474287e-06	2.6189502091568124e-06	5.580760329739772e-06	1.0955179442966048e-05	1.983611065553327e-05	3.318022994084025e-05	5.137315289756398e-05	7.381093806674666e-05	9.873612033680893e-05	0.00012351956698094803	0.0001453771084072532	0.00016224966383503064	0.00017343208725822726	0.00017963245601457405	0.0001824401971429411	0.00018349112941399662	0.00018374728197239018	0.0001832032103917368	0.00018108721344722468	0.00017639605724843396	0.00016848337576804315	0.00015743904690275926	0.00014412766012409303	0.00012993619994522114	0.00011641207049775422	0.00010496968580976602	9.67281699392518e-05	9.243313702421133e-05	9.240751193466654e-05	9.654203020514249e-05	0.0001043697094370786	0.0001152190677045217	0.00012836801508954278	0.00014311710199484275	0.0001587822437977706	0.00017468914120802556	0.0001902365625729825	0.00020498012985186402	0.00021859032913585286	0.0002305969459989736	0.00024004892244812443	0.00024540766491475623	0.00024493232575994843	0.0002374880496736645	0.00022335705201115936	0.00020455737908715407	0.0001844527621233562	0.00016685933251508203	0.00015511547790818088	0.00015151866996862697	0.0001572236656056908	0.00017237972763555818	0.00019620378742573965	0.00022691263081381838	0.0002617716718796521	0.00029760757732073925	0.0003317936121380171	0.0003631932579694699	0.0003923620599074042	0.00042075245269789007	0.00044943620298374987	0.0004782767989432472	0.0005061515610639687	0.0005320253218858769	0.0005561058380172176	0.0005804061174805919	0.0006086227487532762	0.0006457450168637816	0.000697804693115919	0.0007717017002843993	0.0008745619817544114	0.0010121479920932048	0.001186629409353258	0.0013950479373583068	0.001630108505672592	0.0018838093534248464	0.002152306297152411	0.002438846935299612	0.002752150379539474	0.0031002976589859163	0.003483245908216123	0.003888212126432079	0.00429057796950419	0.004659958946447569	0.004968811816924429	0.005200513055225578	0.005354671563791492	0.005448447060426472	0.005513483019873798	0.0055890740111139686	0.00571338496846616	0.005915206275962669	0.0062082530355466745	0.006588803431831634	0.007036599503559915	0.007518913136131971	0.007997843080355756	0.008440226947850137	0.008827948859308007	0.00916508169918137	0.009478607456632293	0.009811681546346571	0.010211429658721448	0.010715481787330472	0.011341868600888986	0.01208556682501553	0.012922615107903027	0.013820221454930214	0.014749367944630692	0.01569556991189127	0.01666395016328242	0.017676680974370848	0.0187637051688077	0.019950438583866262	0.021247483218370108	0.022646211113952586	0.024120609084955214	0.025631826311190962	0.027130212755415502	0.02855212814158979	0.02981439405263337	0.030813938271572246	0.031439690475591205	0.0315972910716262	0.03123841527975958	0.03038127094043788	0.029110871701429307	0.027556435682906295	0.02585425571120747	0.024111700318003054	0.022387366231012614	0.0206938780105235	0.019018288229029772	0.017347281931430092	0.015684529868432356	0.01405423645183529	0.01249300762204563	0.011036856883528743	0.009710190852808848	0.008520781122278071	0.007461431413848708	0.006516499817229023	0.005669887085428114	0.004910821778486173	0.004235117238155763	0.0036421635042481098	0.003130297666922225	0.0026937848503694782	0.002323096450729294	0.002007753692264811	0.0017395150271216808	0.0015139839610454273	0.0013301551013463054	0.0011886258570856937	0.0010893705779678178	0.0010294758703276686	0.0010010482220522649	0.000990052462922879	0.0009774281698150852	0.0009433244865436983	0.0008734460505601435
background	saturation	1.1468596351345903	0.004121090051557731	0.06039298731861783	0.0401065818967448	0.00399056643616511	0.05180663479633373	0.00736310269522346	0.03340585133540688	0.00011975982419049491	0.001697374896186973	5.79483015627712e-06	2.3058418929966815e-13	1.0694099359742947e-25	5.780757885308673e-43	3.642094595846203e-65	2.6745057662781458e-92	2.2890840089111127e-124	2.283525155661819e-161	2.655068589013656e-203	3.5980862131845705e-250	5.683204209371071e-302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lesion	saturation	8.602358641108007e-163	6.067779181703653e-160	4.0311512508480065e-157	2.5224090868526237e-154	1.4865826306401659e-151	8.251818919374411e-149	4.31417171471148e-146	2.124380313463838e-143	9.852676246314091e-141	4.303910777752111e-138	1.7707588051018425e-135	6.8618728059681e-133	2.5044537752120104e-130	8.609352310153395e-128	2.787501075051846e-125	8.500543813520446e-123	2.441549199468468e-120	6.604977668921124e-118	1.6829233288160174e-115	4.0387261972194905e-113	9.128755936320457e-111	1.9434164956219922e-108	3.8967924713264645e-106	7.359287588776688e-104	1.3090353563369001e-101	2.19307802818299e-99	3.4605401820322843e-97	5.143050810818483e-95	7.1992099670440645e-93	9.491524486068547e-91	1.1786211034614251e-88	1.3784771216569213e-86	1.518490301854634e-84	1.5754752837323903e-82	1.5395658866873584e-80	1.4170072763760962e-78	1.2283807422885664e-76	1.0029540563256973e-74	7.71287341386104e-73	5.5864831983995274e-71	3.811078761139889e-69	2.4487502387955162e-67	1.4819317604169744e-65	8.446933522730493e-64	4.534789299693499e-62	2.2929908885533376e-60	1.0920304257553798e-58	4.8984012822852064e-57	2.0694799098172014e-55	8.234843084125411e-54	3.0862899942239975e-52	1.0894453757197725e-50	3.62210936234541e-49	1.1342403172893886e-47	3.345307835284862e-46	9.292972582433447e-45	2.4314249838050776e-43	5.991766118816738e-42	1.390710452418184e-40	3.0402313086664315e-39	6.259862051847341e-38	1.2139794834193927e-36	2.217413283536804e-35	3.8147929644224832e-34	6.181369583339955e-33	9.433835782723246e-32	1.356070661348986e-30	1.8359776272978122e-29	2.3412310957667415e-28	2.8119911378415528e-27	3.18110123322702e-26	3.389504719894455e-25	3.401667026884448e-24	3.2154818941541703e-23	2.862868024459862e-22	2.4008239008440107e-21	1.8963839194457665e-20	1.4109223125028503e-19	9.887704519185182e-19	6.5269302095155395e-18	4.0583567850462196e-17	2.3769891309106305e-16	1.3114428556347308e-15	6.815976352803252e-15	3.3371583130224975e-14	1.5392588823492665e-13	6.688855476471483e-13	2.7385459739169213e-12	1.056436562004598e-11	3.8402023579929764e-11	1.3154979227296038e-10	4.247140308542851e-10	1.2924880831112156e-09	3.7080236225618956e-09	1.0030389665428831e-08	2.5588116638573895e-08	6.157496089732797e-08	1.3980787534726858e-07	2.9960956183051397e-07	6.062228303134134e-07	1.1586227537071318e-06	2.092640764544416e-06	3.5738477610030886e-06	5.775100255408635e-06	8.837409612339082e-06	1.2820083697147475e-05	1.765499621774786e-05	2.312619155548693e-05	2.889480910897346e-05	3.457729845926551e-05	3.986341790992974e-05	4.463660710739427e-05	4.9044256325709275e-05	5.3470335479209104e-05	5.839293491790248e-05	6.41583628354991e-05	7.075285697253967e-05	7.76771130921578e-05	8.40076199453382e-05	8.866148424707e-05	9.079277428018834e-05	9.01799551651918e-05	8.745255290764258e-05	8.406074255346012e-05	8.198958767534806e-05	8.331429862908169e-05	8.974271299760925e-05	0.00010228074708360142	0.0001211003208577373	0.0001456182460038203	0.0001747367773718009	0.00020716459688897726	0.0002417291077071458	0.0002776007951553182	0.0003143763737766579	0.0003520119298493522	0.0003906565183049107	0.00043048998056645333	0.00047168097523248915	0.0005145244241054039	0.0005597007567775392	0.0006084813887548663	0.0006626705515534488	0.0007241774703281583	0.0007943266053572712	0.0008732212951278912	0.0009595357141202952	0.001050950197405014	0.001145129076929537	0.001240842794475889	0.0013387361155374027	0.0014414055990850082	0.00155277630633113	0.001677069972151704	0.0018177771473943361	0.0019769547126108743	0.002154965274939239	0.002350596251564988	0.0025614286542195706	0.0027843563143645856	0.003016207395055888	0.0032544180466286946	0.0034976413655779977	0.0037461027649743207	0.0040015238139650185	0.004266580492286503	0.004544098776731691	0.004836393041897293	0.005145171580298579	0.0054721958181494145	0.005820459716236288	0.006195263219500266	0.006604431467339052	0.007057211323379038	0.00756197580709828	0.008123499148526647	0.008740879946096177	0.009406974815194563	0.010109534263382583	0.010833456764735473	0.011563133298842886	0.012283998255101534	0.012983031454895629	0.013648660386269313	0.014270836103002983	0.014841803460975602	0.015357448996077983	0.015818530441652996	0.016230954418902353	0.01660464749417486	0.016951208108698622	0.017281057131292854	0.017600972943178736	0.017912692149869396	0.018212842437224146	0.018494044451792976	0.01874670777344252	0.018960917014569346	0.019127879673077126	0.0192406608270419	0.019294259867776144	0.019285332193113285	0.019211895564411396	0.019073190152365062	0.018869633529625732	0.01860271521863297	0.018274782081557243	0.017888866948183854	0.017448806096346296	0.01695975163890037	0.016428875953775384	0.01586579941938281	0.015282257368620692	0.014690812524067613	0.014102879725133636	0.013526718230055785	0.012966154136974599	0.012420555861127267	0.011886105118440758	0.011357904543907352	0.01083216602548586	0.010307753765134745	0.009786678041025943	0.009273580905646483	0.008774611725406684	0.008296212370871688	0.007844206191317472	0.007423322883770547	0.007037051729881647	0.006687610452808202	0.00637585799862777	0.006101095397690646	0.005860802274645931	0.005650407746785172	0.005463211211995127	0.005290581773167844	0.005122567236320554	0.004948985496992564	0.004760916076208721	0.004552296045841137	0.004321170912721589	0.004070182499580534	0.003806123625537764	0.0035387426516323805	0.0032792395856750234	0.00303889640182846	0.0028280188870231254	0.00265500791246716	0.0025251868493017266	0.0024391784865888146	0.0023911234601640173	0.002367590504816087	0.0023482501686556832	0.002308981533664939	0.0022271016426304584	0.0020872822714843157
